open;high;low;close;volume
2021-02-17 13:00:00;119695.0;119950.0;119030.0;119185.0;2026614
2021-02-17 14:00:00;119185.0;120435.0;119115.0;120360.0;1815782
2021-02-17 15:00:00;120355.0;120800.0;120270.0;120505.0;1685716
2021-02-17 16:00:00;120505.0;120780.0;120480.0;120505.0;1213134
2021-02-17 17:00:00;120500.0;120800.0;120310.0;120625.0;1305900
2021-02-17 18:00:00;120625.0;120780.0;120515.0;120780.0;201668
2021-02-18 09:00:00;120600.0;120765.0;120180.0;120625.0;1924083
2021-02-18 10:00:00;120630.0;121050.0;120275.0;120620.0;3073170
2021-02-18 11:00:00;120620.0;120690.0;120030.0;120185.0;2845607
2021-02-18 12:00:00;120185.0;120240.0;119205.0;119365.0;2651941
2021-02-18 13:00:00;119365.0;119495.0;118960.0;119160.0;1724625
2021-02-18 14:00:00;119165.0;119440.0;118880.0;119060.0;1707212
2021-02-18 15:00:00;119055.0;119245.0;118625.0;118970.0;1841804
2021-02-18 16:00:00;118970.0;119385.0;118960.0;119330.0;1271745
2021-02-18 17:00:00;119330.0;119400.0;119130.0;119260.0;1100438
2021-02-18 18:00:00;119260.0;119345.0;119200.0;119200.0;149938
2021-02-19 09:00:00;118450.0;118670.0;118150.0;118500.0;1756838
2021-02-19 10:00:00;118500.0;118935.0;118330.0;118690.0;2394723
2021-02-19 11:00:00;118695.0;118855.0;117970.0;118830.0;2796141
2021-02-19 12:00:00;118830.0;119190.0;118535.0;119080.0;2040375
2021-02-19 13:00:00;119075.0;119420.0;118770.0;118805.0;1585650
2021-02-19 14:00:00;118810.0;118850.0;118245.0;118450.0;2041448
2021-02-19 15:00:00;118450.0;118560.0;118215.0;118455.0;1376157
2021-02-19 16:00:00;118455.0;118775.0;118320.0;118715.0;1492450
2021-02-19 17:00:00;118715.0;119085.0;118550.0;118640.0;1223217
2021-02-19 18:00:00;118635.0;118680.0;118220.0;118220.0;207201
2021-02-22 09:00:00;112970.0;113660.0;112440.0;113655.0;1714671
2021-02-22 10:00:00;113655.0;114020.0;112190.0;112295.0;2937253
2021-02-22 11:00:00;112290.0;112975.0;111740.0;112725.0;2546353
2021-02-22 12:00:00;112720.0;113125.0;112180.0;112410.0;1841647
2021-02-22 13:00:00;112415.0;112835.0;112235.0;112820.0;1445481
2021-02-22 14:00:00;112820.0;114600.0;112755.0;113890.0;2354062
2021-02-22 15:00:00;113895.0;114305.0;113410.0;113455.0;1778877
2021-02-22 16:00:00;113455.0;114015.0;113280.0;113600.0;1557133
2021-02-22 17:00:00;113595.0;113780.0;112560.0;112645.0;1538516
2021-02-22 18:00:00;112645.0;112830.0;112040.0;112130.0;312384
2021-02-23 09:00:00;113000.0;113915.0;112950.0;113865.0;1966898
2021-02-23 10:00:00;113865.0;114575.0;113815.0;114365.0;3027576
2021-02-23 11:00:00;114360.0;114480.0;113175.0;113760.0;3247698
2021-02-23 12:00:00;113755.0;114695.0;113670.0;114375.0;2554165
2021-02-23 13:00:00;114370.0;115080.0;114230.0;114630.0;2247873
2021-02-23 14:00:00;114630.0;114740.0;114235.0;114435.0;1870141
2021-02-23 15:00:00;114435.0;115300.0;114375.0;114890.0;1949005
2021-02-23 16:00:00;114885.0;115210.0;114600.0;115180.0;1860227
2021-02-23 17:00:00;115180.0;115545.0;115005.0;115285.0;1484686
2021-02-23 18:00:00;115280.0;115750.0;115250.0;115515.0;273647
2021-02-24 09:00:00;115515.0;116240.0;115490.0;116110.0;1544179
2021-02-24 10:00:00;116110.0;116360.0;115275.0;115435.0;3164402
2021-02-24 11:00:00;115440.0;115590.0;114745.0;115035.0;3044134
