open;high;low;close;volume
2021-09-17 09:43:00.466970;113780.0;114145.0;113570.0;113570.0;1457525
2021-09-17 10:13:00.542700;113570.0;114115.0;113555.0;113665.0;1584994
2021-09-17 10:41:00.507330;113665.0;113685.0;112790.0;112990.0;1715433
2021-09-17 11:14:00.064630;112990.0;113000.0;112285.0;112380.0;1806073
2021-09-17 11:52:00.401030;112380.0;112470.0;111730.0;111885.0;1826628
2021-09-17 12:44:00.247070;111885.0;112060.0;111575.0;111830.0;1765194
2021-09-17 13:43:00.436830;111830.0;111975.0;111425.0;111770.0;1883974
2021-09-17 14:50:00.076400;111770.0;111985.0;111545.0;111605.0;1788755
2021-09-17 15:55:00.484330;111605.0;112160.0;111530.0;112125.0;1910463
2021-09-17 16:50:00.053100;112120.0;112210.0;111560.0;111920.0;1893277
2021-09-03 09:17:00.097670;111920.0;118055.0;111205.0;117985.0;1616707
2021-09-03 09:47:00.002270;117980.0;118350.0;117520.0;117895.0;1509889
2021-09-03 10:17:00.281130;117895.0;118200.0;117550.0;117870.0;1739071
2021-09-03 10:44:00.046970;117870.0;117885.0;117250.0;117405.0;1771893
2021-09-03 11:19:00.410670;117405.0;117680.0;117150.0;117240.0;1819347
2021-09-03 11:59:00.357030;117240.0;117360.0;116650.0;116695.0;1949168
2021-09-03 12:51:00.399730;116695.0;116940.0;116325.0;116410.0;2019919
2021-09-03 13:56:00.577470;116405.0;116730.0;116160.0;116180.0;2015004
2021-09-03 15:06:00.170070;116180.0;116485.0;116085.0;116485.0;2081087
2021-09-03 16:07:00.367330;116485.0;117220.0;116415.0;116960.0;2188901
2021-09-03 17:33:00.278170;116960.0;117360.0;116505.0;116565.0;2039838
2021-09-02 09:40:00.043670;116565.0;119735.0;116535.0;119230.0;1615095
2021-09-02 10:09:00.557970;119230.0;119475.0;118755.0;118820.0;1868366
2021-09-02 10:37:00.484830;118820.0;118900.0;118365.0;118385.0;1885376
2021-09-02 11:10:00.034830;118385.0;118550.0;118085.0;118310.0;2056080
2021-09-02 11:49:00.022900;118310.0;118975.0;118240.0;118550.0;1974813
2021-09-02 12:24:00.043200;118550.0;119140.0;118325.0;118355.0;1918564
2021-09-02 13:10:00.110400;118355.0;118970.0;118350.0;118360.0;1881797
