open;high;low;close;volume
2021-09-17 09:24:00.162130;113780.0;114145.0;113770.0;114045.0;656711
2021-09-17 09:43:00.466970;114045.0;114075.0;113570.0;113570.0;800814
2021-09-17 10:00:00.323670;113570.0;114100.0;113555.0;114100.0;800781
2021-09-17 10:13:00.542700;114100.0;114115.0;113570.0;113665.0;784213
2021-09-17 10:28:00.292670;113665.0;113685.0;113205.0;113225.0;819496
2021-09-17 10:41:00.507330;113225.0;113270.0;112790.0;112990.0;895937
2021-09-17 10:56:00.241800;112990.0;113000.0;112550.0;112600.0;888024
2021-09-17 11:14:00.064630;112600.0;112615.0;112285.0;112380.0;918049
2021-09-17 11:32:00.065270;112380.0;112470.0;112055.0;112120.0;908279
2021-09-17 11:52:00.401030;112120.0;112130.0;111730.0;111885.0;918349
2021-09-17 12:17:00.491170;111885.0;112060.0;111655.0;111980.0;886268
2021-09-17 12:44:00.247070;111980.0;112035.0;111575.0;111830.0;878926
2021-09-17 13:18:00.303770;111830.0;111975.0;111620.0;111620.0;939937
2021-09-17 13:43:00.436830;111620.0;111955.0;111425.0;111770.0;944037
2021-09-17 14:18:00.472900;111770.0;111895.0;111545.0;111775.0;897753
2021-09-17 14:50:00.076400;111775.0;111985.0;111565.0;111605.0;891002
2021-09-17 15:25:00.211900;111605.0;111930.0;111530.0;111845.0;930175
2021-09-17 15:55:00.484330;111845.0;112160.0;111760.0;112125.0;980288
2021-09-17 16:25:00.322570;112120.0;112210.0;111690.0;111795.0;952025
2021-09-17 16:50:00.053100;111790.0;112050.0;111560.0;111920.0;941252
2021-09-17 17:29:00.379500;111920.0;111985.0;111580.0;111670.0;857426
2021-09-03 09:17:00.097670;111670.0;118055.0;111205.0;117985.0;759281
2021-09-03 09:34:00.098370;117980.0;118330.0;117805.0;118330.0;711017
2021-09-03 09:47:00.002270;118330.0;118350.0;117520.0;117895.0;798872
2021-09-03 10:06:00.411830;117895.0;118200.0;117750.0;117940.0;876727
2021-09-03 10:17:00.281130;117940.0;118130.0;117550.0;117870.0;862344
2021-09-03 10:30:00.428730;117870.0;117885.0;117445.0;117820.0;879685
2021-09-03 10:44:00.046970;117820.0;117840.0;117250.0;117405.0;892208
2021-09-03 11:00:00.245900;117405.0;117680.0;117315.0;117370.0;883336
2021-09-03 11:19:00.410670;117370.0;117435.0;117150.0;117240.0;936011
2021-09-03 11:38:00.486930;117240.0;117360.0;116895.0;116985.0;992104
2021-09-03 11:59:00.357030;116985.0;117025.0;116650.0;116695.0;957064
