open;high;low;close;volume
2021-08-18 09:00:00;118890.0;118965.0;117965.0;118340.0;2056038
2021-08-18 10:00:00;118335.0;118555.0;117465.0;118370.0;3808888
2021-08-18 11:00:00;118370.0;118375.0;117290.0;117815.0;3539715
2021-08-18 12:00:00;117815.0;118165.0;117485.0;118000.0;2756307
2021-08-18 13:00:00;117995.0;118615.0;117610.0;118615.0;2146419
2021-08-18 14:00:00;118610.0;119685.0;118570.0;119195.0;2487281
2021-08-18 15:00:00;119195.0;119490.0;118275.0;118345.0;2708352
2021-08-18 16:00:00;118345.0;118670.0;117135.0;117220.0;2453046
2021-08-18 17:00:00;117225.0;117370.0;116470.0;116900.0;1128627
2021-08-18 18:00:00;116960.0;116960.0;116960.0;116960.0;10282
2021-08-19 09:00:00;115200.0;115850.0;114825.0;115435.0;2619569
2021-08-19 10:00:00;115440.0;116545.0;115435.0;116370.0;4095107
2021-08-19 11:00:00;116370.0;116750.0;115670.0;116280.0;3723206
2021-08-19 12:00:00;116280.0;117025.0;115940.0;116950.0;3035818
2021-08-19 13:00:00;116950.0;117695.0;116840.0;117515.0;2364269
2021-08-19 14:00:00;117515.0;118415.0;117130.0;117610.0;3067453
2021-08-19 15:00:00;117610.0;118095.0;117320.0;117985.0;2816040
2021-08-19 16:00:00;117985.0;118270.0;117795.0;117945.0;2274045
2021-08-19 17:00:00;117945.0;118245.0;117810.0;118005.0;923872
2021-08-19 18:00:00;118040.0;118040.0;118040.0;118040.0;8185
2021-08-20 09:00:00;117280.0;117470.0;116670.0;116700.0;2046538
2021-08-20 10:00:00;116700.0;117515.0;116425.0;117275.0;4305821
2021-08-20 11:00:00;117275.0;117795.0;117055.0;117715.0;3344391
2021-08-20 12:00:00;117715.0;118315.0;117640.0;118110.0;2136242
2021-08-20 13:00:00;118105.0;118825.0;118080.0;118685.0;1709582
2021-08-20 14:00:00;118680.0;118715.0;118275.0;118690.0;1774365
2021-08-20 15:00:00;118695.0;119160.0;118630.0;118830.0;1807133
2021-08-20 16:00:00;118825.0;119030.0;118480.0;118715.0;1727415
2021-08-20 17:00:00;118715.0;118960.0;118550.0;118865.0;771810
2021-08-20 18:00:00;118935.0;118935.0;118935.0;118935.0;9188
2021-08-23 09:00:00;119300.0;119595.0;118910.0;118945.0;1866614
2021-08-23 10:00:00;118945.0;119120.0;118230.0;118645.0;3947551
2021-08-23 11:00:00;118640.0;118735.0;118230.0;118675.0;3123771
2021-08-23 12:00:00;118675.0;118850.0;117800.0;117975.0;2832687
2021-08-23 13:00:00;117970.0;118240.0;117745.0;118200.0;1573620
2021-08-23 14:00:00;118200.0;118635.0;118090.0;118280.0;1981596
2021-08-23 15:00:00;118280.0;118470.0;118025.0;118340.0;1896881
2021-08-23 16:00:00;118335.0;118615.0;118265.0;118305.0;1709944
2021-08-23 17:00:00;118305.0;118385.0;117785.0;118225.0;1245131
2021-08-23 18:00:00;118060.0;118060.0;118060.0;118060.0;12394
2021-08-24 09:00:00;118910.0;119560.0;118880.0;119440.0;1827353
2021-08-24 10:00:00;119440.0;120405.0;119410.0;120190.0;3385966
2021-08-24 11:00:00;120190.0;121090.0;120040.0;120915.0;3017472
2021-08-24 12:00:00;120915.0;121170.0;120720.0;120740.0;1923108
2021-08-24 13:00:00;120740.0;121005.0;120570.0;120815.0;2202993
2021-08-24 14:00:00;120815.0;121135.0;120725.0;120820.0;2124001
2021-08-24 15:00:00;120815.0;121245.0;120780.0;121100.0;1812281
2021-08-24 16:00:00;121100.0;121135.0;120685.0;120810.0;1496340
2021-08-24 17:00:00;120815.0;121250.0;120715.0;121175.0;948884
2021-08-24 18:00:00;121275.0;121275.0;121275.0;121275.0;14979
2021-08-25 09:00:00;121145.0;121215.0;120320.0;120410.0;2435243
2021-08-25 10:00:00;120415.0;120625.0;119845.0;120220.0;3443075
2021-08-25 11:00:00;120215.0;120655.0;120160.0;120360.0;2891924
2021-08-25 12:00:00;120360.0;120680.0;120215.0;120440.0;2171376
2021-08-25 13:00:00;120445.0;120525.0;120110.0;120265.0;1598501
2021-08-25 14:00:00;120260.0;120650.0;120200.0;120640.0;1623987
2021-08-25 15:00:00;120635.0;121325.0;120590.0;121205.0;2301844
2021-08-25 16:00:00;121205.0;121550.0;121030.0;121475.0;1722818
2021-08-25 17:00:00;121475.0;121590.0;121260.0;121515.0;774941
2021-08-25 18:00:00;121390.0;121390.0;121390.0;121390.0;9237
2021-08-26 09:00:00;121050.0;121185.0;120585.0;120740.0;1813877
2021-08-26 10:00:00;120740.0;121480.0;120595.0;121455.0;3782284
2021-08-26 11:00:00;121460.0;121560.0;120615.0;120705.0;3521201
