open;high;low;close;volume
2021-12-15 09:00:00;108400.0;108670.0;108235.0;108555.0;674923
2021-12-15 09:30:00;108555.0;108780.0;108400.0;108750.0;900760
2021-12-15 10:00:00;108750.0;108880.0;107675.0;108030.0;1781719
2021-12-15 10:30:00;108025.0;108700.0;107885.0;107935.0;1830849
2021-12-15 11:00:00;107940.0;108490.0;107915.0;108170.0;1425336
2021-12-15 11:30:00;108170.0;108200.0;107280.0;107355.0;1614605
2021-12-15 12:00:00;107350.0;107740.0;107175.0;107640.0;1006292
2021-12-15 12:30:00;107640.0;107985.0;107550.0;107680.0;818637
2021-12-15 13:00:00;107675.0;108350.0;107645.0;108040.0;865173
2021-12-15 13:30:00;108045.0;108135.0;107765.0;107910.0;849348
2021-12-15 14:00:00;107910.0;108265.0;107805.0;108245.0;716451
2021-12-15 14:30:00;108240.0;108485.0;107700.0;108310.0;945888
2021-12-15 15:00:00;108305.0;108460.0;108130.0;108370.0;859546
2021-12-15 15:30:00;108375.0;108520.0;108065.0;108420.0;755182
2021-12-15 16:00:00;108425.0;109145.0;107720.0;108245.0;1502256
2021-12-15 16:30:00;108250.0;108520.0;107930.0;108055.0;1028841
2021-12-15 17:00:00;108055.0;108900.0;107990.0;108875.0;846449
2021-12-15 17:30:00;108875.0;108990.0;108610.0;108925.0;624837
2021-12-15 18:00:00;108925.0;109000.0;108725.0;108985.0;204457
2021-12-15 18:30:00;109075.0;109075.0;109075.0;109075.0;7526
2021-12-16 09:00:00;109830.0;110500.0;109725.0;110210.0;1207280
2021-12-16 09:30:00;110215.0;110275.0;109925.0;109980.0;982618
2021-12-16 10:00:00;109980.0;110425.0;109885.0;110355.0;1407352
2021-12-16 10:30:00;110355.0;110535.0;109860.0;109940.0;1330698
2021-12-16 11:00:00;109935.0;109965.0;109525.0;109805.0;1388981
2021-12-16 11:30:00;109800.0;110265.0;109360.0;109565.0;2137115
2021-12-16 12:00:00;109560.0;109830.0;109200.0;109670.0;1312000
2021-12-16 12:30:00;109665.0;109900.0;109510.0;109660.0;979210
2021-12-16 13:00:00;109665.0;110205.0;109425.0;110080.0;979212
2021-12-16 13:30:00;110085.0;110095.0;109675.0;109715.0;754856
2021-12-16 14:00:00;109715.0;109955.0;109550.0;109665.0;760497
2021-12-16 14:30:00;109660.0;109785.0;109445.0;109460.0;679408
2021-12-16 15:00:00;109465.0;109825.0;109440.0;109800.0;629153
2021-12-16 15:30:00;109800.0;109975.0;109675.0;109875.0;656872
2021-12-16 16:00:00;109875.0;109965.0;109435.0;109485.0;711044
2021-12-16 16:30:00;109485.0;109730.0;109180.0;109440.0;992370
2021-12-16 17:00:00;109445.0;109685.0;109140.0;109675.0;745830
2021-12-16 17:30:00;109680.0;110120.0;109490.0;109840.0;800899
2021-12-16 18:00:00;109840.0;109980.0;109755.0;109915.0;206691
2021-12-16 18:30:00;109965.0;109965.0;109965.0;109965.0;8068
2021-12-17 09:00:00;109470.0;109500.0;109030.0;109080.0;829023
2021-12-17 09:30:00;109075.0;109140.0;108715.0;108865.0;994804
2021-12-17 10:00:00;108865.0;108935.0;108510.0;108655.0;1232068
2021-12-17 10:30:00;108650.0;108945.0;108600.0;108755.0;1181955
2021-12-17 11:00:00;108755.0;108990.0;108575.0;108665.0;1343615
2021-12-17 11:30:00;108670.0;108795.0;108080.0;108280.0;1809919
2021-12-17 12:00:00;108285.0;108390.0;107910.0;108200.0;1143516
2021-12-17 12:30:00;108195.0;108985.0;108175.0;108870.0;1357519
2021-12-17 13:00:00;108870.0;109135.0;108785.0;109050.0;935725
2021-12-17 13:30:00;109055.0;109150.0;108635.0;108870.0;1049393
2021-12-17 14:00:00;108865.0;109070.0;108560.0;108945.0;1024135
2021-12-17 14:30:00;108945.0;109335.0;108890.0;109145.0;1004353
2021-12-17 15:00:00;109140.0;109185.0;108900.0;108990.0;782627
2021-12-17 15:30:00;108995.0;109275.0;108970.0;109250.0;880843
2021-12-17 16:00:00;109250.0;109265.0;108815.0;108860.0;703194
2021-12-17 16:30:00;108865.0;109170.0;108735.0;108855.0;762448
2021-12-17 17:00:00;108855.0;108975.0;108580.0;108800.0;769031
2021-12-17 17:30:00;108800.0;108845.0;108410.0;108725.0;730649
2021-12-17 18:00:00;108725.0;108775.0;108395.0;108515.0;277483
2021-12-17 18:30:00;108495.0;108495.0;108495.0;108495.0;5323
2021-12-20 09:00:00;107200.0;107420.0;106915.0;107010.0;962784
2021-12-20 09:30:00;107005.0;107305.0;107000.0;107260.0;847258
2021-12-20 10:00:00;107260.0;107360.0;106565.0;106590.0;1798649
2021-12-20 10:30:00;106595.0;106950.0;106430.0;106560.0;1495993
2021-12-20 11:00:00;106565.0;106705.0;106280.0;106485.0;1326936
2021-12-20 11:30:00;106490.0;106635.0;106095.0;106490.0;1621481
2021-12-20 12:00:00;106485.0;106820.0;106315.0;106345.0;1378781
2021-12-20 12:30:00;106340.0;106390.0;105685.0;105855.0;1076838
2021-12-20 13:00:00;105850.0;106055.0;105740.0;105945.0;779282
2021-12-20 13:30:00;105945.0;106220.0;105825.0;106215.0;844091
2021-12-20 14:00:00;106215.0;106310.0;106055.0;106285.0;795153
2021-12-20 14:30:00;106285.0;106295.0;105950.0;105965.0;821623
2021-12-20 15:00:00;105970.0;106185.0;105895.0;106120.0;763019
2021-12-20 15:30:00;106120.0;106460.0;106025.0;106230.0;1011184
2021-12-20 16:00:00;106225.0;106425.0;106190.0;106310.0;752205
2021-12-20 16:30:00;106310.0;106445.0;106115.0;106170.0;743813
2021-12-20 17:00:00;106165.0;106345.0;106075.0;106225.0;644185
2021-12-20 17:30:00;106225.0;106415.0;106150.0;106275.0;545643
2021-12-20 18:00:00;106280.0;106605.0;106245.0;106515.0;278215
2021-12-20 18:30:00;106550.0;106550.0;106550.0;106550.0;10199
2021-12-21 09:00:00;107405.0;107580.0;107220.0;107305.0;794202
2021-12-21 09:30:00;107305.0;107340.0;107115.0;107235.0;693128
2021-12-21 10:00:00;107235.0;107240.0;106950.0;107005.0;1421664
2021-12-21 10:30:00;107005.0;107080.0;106670.0;106695.0;1249695
2021-12-21 11:00:00;106700.0;106790.0;106510.0;106545.0;1248445
2021-12-21 11:30:00;106550.0;106810.0;106335.0;106485.0;1697045
2021-12-21 12:00:00;106485.0;106925.0;106475.0;106615.0;1176370
2021-12-21 12:30:00;106620.0;106765.0;106490.0;106520.0;842978
2021-12-21 13:00:00;106520.0;106840.0;106470.0;106765.0;746636
2021-12-21 13:30:00;106765.0;106955.0;106730.0;106820.0;785380
2021-12-21 14:00:00;106815.0;106890.0;106635.0;106750.0;748480
2021-12-21 14:30:00;106750.0;106815.0;106560.0;106750.0;800225
2021-12-21 15:00:00;106750.0;106990.0;106665.0;106930.0;793768
2021-12-21 15:30:00;106935.0;107135.0;106830.0;106860.0;919531
2021-12-21 16:00:00;106855.0;106900.0;106735.0;106830.0;626990
2021-12-21 16:30:00;106835.0;106950.0;106695.0;106865.0;738739
2021-12-21 17:00:00;106860.0;107005.0;106825.0;106865.0;586180
2021-12-21 17:30:00;106870.0;106925.0;106700.0;106710.0;468858
2021-12-21 18:00:00;106715.0;106855.0;106655.0;106685.0;241492
2021-12-21 18:30:00;106640.0;106640.0;106640.0;106640.0;9360
2021-12-22 09:00:00;106550.0;106890.0;106550.0;106780.0;836094
2021-12-22 09:30:00;106775.0;106810.0;106590.0;106670.0;723705
2021-12-22 10:00:00;106675.0;107070.0;106560.0;106615.0;1585807
2021-12-22 10:30:00;106615.0;106690.0;106085.0;106240.0;1402639
2021-12-22 11:00:00;106235.0;106295.0;105760.0;105870.0;1226587
2021-12-22 11:30:00;105870.0;106100.0;105645.0;105755.0;1419774
2021-12-22 12:00:00;105760.0;106180.0;105725.0;106045.0;1019326
2021-12-22 12:30:00;106045.0;106200.0;105925.0;106020.0;910869
2021-12-22 13:00:00;106015.0;106235.0;105955.0;106200.0;626905
2021-12-22 13:30:00;106200.0;106510.0;106125.0;106360.0;833828
2021-12-22 14:00:00;106365.0;106545.0;106300.0;106455.0;770537
2021-12-22 14:30:00;106455.0;106630.0;106410.0;106590.0;621255
2021-12-22 15:00:00;106590.0;106625.0;106415.0;106575.0;633420
2021-12-22 15:30:00;106570.0;106615.0;106470.0;106520.0;515763
2021-12-22 16:00:00;106520.0;106680.0;106380.0;106400.0;619332
2021-12-22 16:30:00;106400.0;106580.0;106355.0;106445.0;625367
2021-12-22 17:00:00;106445.0;106530.0;106400.0;106425.0;435843
2021-12-22 17:30:00;106430.0;106575.0;106380.0;106550.0;370824
2021-12-22 18:00:00;106555.0;106795.0;106490.0;106740.0;200191
2021-12-22 18:30:00;106835.0;106835.0;106835.0;106835.0;9494
2021-12-23 09:00:00;107080.0;107245.0;106965.0;107130.0;613268
2021-12-23 09:30:00;107135.0;107155.0;106850.0;106875.0;686017
2021-12-23 10:00:00;106875.0;106950.0;106400.0;106480.0;1117596
2021-12-23 10:30:00;106480.0;106555.0;106115.0;106140.0;1179547
2021-12-23 11:00:00;106135.0;106205.0;105945.0;106045.0;1027401
2021-12-23 11:30:00;106040.0;106240.0;105965.0;106155.0;1409705
2021-12-23 12:00:00;106155.0;106235.0;105935.0;106220.0;1000560
2021-12-23 12:30:00;106220.0;106340.0;106120.0;106185.0;906891
2021-12-23 13:00:00;106180.0;106230.0;105830.0;105985.0;956918
2021-12-23 13:30:00;105985.0;106115.0;105910.0;106065.0;555783
2021-12-23 14:00:00;106065.0;106140.0;105940.0;106130.0;619153
2021-12-23 14:30:00;106130.0;106175.0;106050.0;106170.0;476882
2021-12-23 15:00:00;106170.0;106270.0;106130.0;106250.0;484442
2021-12-23 15:30:00;106255.0;106265.0;106135.0;106170.0;477615
2021-12-23 16:00:00;106170.0;106295.0;106125.0;106260.0;393025
2021-12-23 16:30:00;106260.0;106300.0;106065.0;106075.0;491800
2021-12-23 17:00:00;106070.0;106175.0;106010.0;106125.0;438792
2021-12-23 17:30:00;106125.0;106220.0;106030.0;106090.0;468437
2021-12-23 18:00:00;106090.0;106100.0;105720.0;105760.0;258823
2021-12-23 18:30:00;105600.0;105600.0;105600.0;105600.0;11395
2021-12-28 09:00:00;107100.0;107165.0;106885.0;106965.0;693313
2021-12-28 09:30:00;106970.0;107045.0;106825.0;106875.0;739900
2021-12-28 10:00:00;106875.0;107070.0;106600.0;106675.0;1264694
2021-12-28 10:30:00;106675.0;106685.0;106085.0;106100.0;1272425
2021-12-28 11:00:00;106100.0;106115.0;105765.0;105975.0;1128816
2021-12-28 11:30:00;105970.0;106095.0;105635.0;106015.0;1300360
2021-12-28 12:00:00;106020.0;106120.0;105790.0;105800.0;946766
2021-12-28 12:30:00;105800.0;105885.0;105625.0;105815.0;735936
2021-12-28 13:00:00;105815.0;105945.0;105755.0;105845.0;500022
2021-12-28 13:30:00;105845.0;106015.0;105785.0;105895.0;656070
2021-12-28 14:00:00;105895.0;105945.0;105780.0;105830.0;516731
2021-12-28 14:30:00;105825.0;105945.0;105670.0;105910.0;671471
2021-12-28 15:00:00;105910.0;106010.0;105900.0;105975.0;483391
2021-12-28 15:30:00;105975.0;105975.0;105765.0;105835.0;570141
2021-12-28 16:00:00;105840.0;105980.0;105780.0;105970.0;550424
2021-12-28 16:30:00;105970.0;106025.0;105860.0;105905.0;450957
2021-12-28 17:00:00;105910.0;106060.0;105875.0;106035.0;366764
2021-12-28 17:30:00;106035.0;106130.0;105920.0;105995.0;450846
2021-12-28 18:00:00;105995.0;106075.0;105875.0;106020.0;227905
2021-12-28 18:30:00;105960.0;105960.0;105960.0;105960.0;7220
2021-12-29 09:00:00;106100.0;106195.0;105870.0;106175.0;684593
2021-12-29 09:30:00;106175.0;106270.0;106065.0;106220.0;709876
2021-12-29 10:00:00;106215.0;106255.0;105675.0;105695.0;1490644
2021-12-29 10:30:00;105700.0;105985.0;105440.0;105920.0;1216561
2021-12-29 11:00:00;105920.0;106445.0;105835.0;106275.0;1296451
2021-12-29 11:30:00;106275.0;106365.0;105730.0;105735.0;1306690
2021-12-29 12:00:00;105735.0;105750.0;105010.0;105300.0;1297057
2021-12-29 12:30:00;105300.0;105745.0;105270.0;105610.0;852812
2021-12-29 13:00:00;105605.0;105695.0;105365.0;105455.0;624490
2021-12-29 13:30:00;105460.0;105580.0;105325.0;105355.0;458665
2021-12-29 14:00:00;105355.0;105360.0;104925.0;104950.0;647483
2021-12-29 14:30:00;104945.0;105120.0;104905.0;105080.0;489784
2021-12-29 15:00:00;105080.0;105275.0;105050.0;105245.0;466595
2021-12-29 15:30:00;105250.0;105300.0;105125.0;105270.0;395739
2021-12-29 16:00:00;105275.0;105440.0;105220.0;105375.0;402414
2021-12-29 16:30:00;105375.0;105415.0;105210.0;105255.0;386112
2021-12-29 17:00:00;105255.0;105335.0;105170.0;105325.0;343851
2021-12-29 17:30:00;105320.0;105375.0;105110.0;105115.0;361243
2021-12-29 18:00:00;105115.0;105265.0;105075.0;105090.0;196403
2021-12-29 18:30:00;104995.0;104995.0;104995.0;104995.0;7089
2021-12-30 09:00:00;105200.0;105545.0;105180.0;105465.0;702380
2021-12-30 09:30:00;105465.0;105820.0;105400.0;105820.0;740674
2021-12-30 10:00:00;105820.0;105995.0;105485.0;105890.0;1383175
2021-12-30 10:30:00;105895.0;106040.0;105530.0;105760.0;1353110
2021-12-30 11:00:00;105760.0;105880.0;105260.0;105615.0;1294901
2021-12-30 11:30:00;105615.0;106260.0;105565.0;106040.0;1260357
2021-12-30 12:00:00;106035.0;106170.0;105770.0;106080.0;847983
2021-12-30 12:30:00;106080.0;106160.0;105790.0;105955.0;625352
2021-12-30 13:00:00;105950.0;106045.0;105735.0;105850.0;540467
2021-12-30 13:30:00;105850.0;106250.0;105780.0;106225.0;534600
2021-12-30 14:00:00;106225.0;106490.0;106165.0;106390.0;676873
2021-12-30 14:30:00;106390.0;106410.0;106190.0;106320.0;455839
2021-12-30 15:00:00;106320.0;106410.0;106235.0;106305.0;399497
2021-12-30 15:30:00;106305.0;106355.0;106205.0;106305.0;359206
2021-12-30 16:00:00;106310.0;106325.0;106210.0;106230.0;292283
2021-12-30 16:30:00;106230.0;106295.0;106180.0;106200.0;289775
2021-12-30 17:00:00;106205.0;106245.0;106030.0;106115.0;370660
2021-12-30 17:30:00;106115.0;106185.0;105790.0;105875.0;520389
2021-12-30 18:00:00;105875.0;105965.0;105720.0;105835.0;194841
2021-12-30 18:30:00;105865.0;105865.0;105865.0;105865.0;6680
2022-01-03 09:00:00;106395.0;106605.0;106230.0;106600.0;745846
2022-01-03 09:30:00;106605.0;106650.0;106330.0;106430.0;985906
2022-01-03 10:00:00;106430.0;107245.0;106225.0;107090.0;1818134
2022-01-03 10:30:00;107095.0;107210.0;106680.0;106690.0;1320151
2022-01-03 11:00:00;106690.0;106695.0;105100.0;105160.0;1967639
2022-01-03 11:30:00;105155.0;105160.0;104360.0;104780.0;1838817
2022-01-03 12:00:00;104780.0;105055.0;104685.0;104950.0;1048252
2022-01-03 12:30:00;104950.0;105325.0;104915.0;105235.0;755151
2022-01-03 13:00:00;105230.0;105315.0;104955.0;105200.0;772179
2022-01-03 13:30:00;105195.0;105470.0;105130.0;105360.0;748886
2022-01-03 14:00:00;105360.0;105440.0;105185.0;105280.0;628545
2022-01-03 14:30:00;105285.0;105425.0;105250.0;105310.0;581627
2022-01-03 15:00:00;105315.0;105410.0;105270.0;105295.0;408136
2022-01-03 15:30:00;105300.0;105330.0;105160.0;105325.0;545873
2022-01-03 16:00:00;105325.0;105445.0;105270.0;105400.0;480734
2022-01-03 16:30:00;105400.0;105435.0;105220.0;105270.0;545105
2022-01-03 17:00:00;105270.0;105295.0;104920.0;105070.0;646773
2022-01-03 17:30:00;105070.0;105115.0;104875.0;104965.0;472108
2022-01-03 18:00:00;104965.0;105015.0;104705.0;105000.0;237991
2022-01-03 18:30:00;104760.0;104760.0;104760.0;104760.0;10999
2022-01-04 09:00:00;105440.0;105785.0;105235.0;105455.0;1069521
2022-01-04 09:30:00;105455.0;105710.0;105290.0;105700.0;1173621
2022-01-04 10:00:00;105695.0;105715.0;104775.0;105070.0;2054622
2022-01-04 10:30:00;105075.0;105160.0;104390.0;104740.0;1670254
2022-01-04 11:00:00;104745.0;104885.0;104040.0;104165.0;1627999
2022-01-04 11:30:00;104170.0;104555.0;104040.0;104455.0;1238174
2022-01-04 12:00:00;104450.0;104945.0;104380.0;104890.0;1029994
2022-01-04 12:30:00;104890.0;105310.0;104850.0;104950.0;1053503
2022-01-04 13:00:00;104955.0;104975.0;104545.0;104665.0;1032768
2022-01-04 13:30:00;104665.0;104935.0;104565.0;104880.0;644566
2022-01-04 14:00:00;104885.0;104965.0;104660.0;104945.0;706536
2022-01-04 14:30:00;104945.0;104950.0;104665.0;104760.0;738229
2022-01-04 15:00:00;104760.0;104890.0;104310.0;104490.0;830278
2022-01-04 15:30:00;104495.0;104555.0;104295.0;104480.0;661532
2022-01-04 16:00:00;104485.0;104585.0;104395.0;104560.0;455071
2022-01-04 16:30:00;104560.0;104710.0;104200.0;104365.0;763991
2022-01-04 17:00:00;104365.0;104430.0;104255.0;104400.0;402685
2022-01-04 17:30:00;104395.0;104535.0;104305.0;104440.0;354615
2022-01-04 18:00:00;104440.0;104475.0;104260.0;104380.0;196869
2022-01-04 18:30:00;104435.0;104435.0;104435.0;104435.0;6342
2022-01-05 09:00:00;104570.0;104695.0;104070.0;104115.0;1009172
2022-01-05 09:30:00;104115.0;104175.0;103790.0;104060.0;1160295
2022-01-05 10:00:00;104055.0;104175.0;103515.0;103525.0;1933389
2022-01-05 10:30:00;103525.0;103835.0;103360.0;103700.0;1549462
2022-01-05 11:00:00;103695.0;103790.0;103330.0;103610.0;1398891
2022-01-05 11:30:00;103610.0;104285.0;103540.0;104260.0;1787508
2022-01-05 12:00:00;104260.0;104465.0;103755.0;103815.0;1327195
2022-01-05 12:30:00;103815.0;104380.0;103725.0;104150.0;1050003
2022-01-05 13:00:00;104155.0;104225.0;103920.0;103995.0;820025
2022-01-05 13:30:00;103995.0;104015.0;103520.0;103715.0;982132
2022-01-05 14:00:00;103715.0;103840.0;103480.0;103755.0;780921
2022-01-05 14:30:00;103760.0;103765.0;102975.0;102990.0;1128327
2022-01-05 15:00:00;102990.0;103050.0;102845.0;102970.0;693355
2022-01-05 15:30:00;102975.0;103075.0;102735.0;102805.0;663248
2022-01-05 16:00:00;102810.0;102995.0;102420.0;102465.0;1378165
2022-01-05 16:30:00;102465.0;102555.0;102065.0;102215.0;944937
2022-01-05 17:00:00;102210.0;102240.0;101725.0;101910.0;1075162
2022-01-05 17:30:00;101910.0;102095.0;101850.0;101895.0;651100
2022-01-05 18:00:00;101895.0;101920.0;101680.0;101715.0;330937
2022-01-05 18:30:00;101580.0;101580.0;101580.0;101580.0;15582
