open;high;low;close;volume
2022-01-20 09:21:00.458270;109400.0;109425.0;108865.0;108940.0;756451
2022-01-20 09:56:00.050230;108940.0;109025.0;108810.0;109000.0;791266
2022-01-20 10:09:00.537470;109000.0;109245.0;108800.0;109230.0;859390
2022-01-20 10:23:00.572370;109230.0;109360.0;108955.0;109335.0;901090
2022-01-20 10:37:00.367500;109335.0;109515.0;109090.0;109315.0;880709
2022-01-20 10:53:00.181330;109320.0;109765.0;109210.0;109680.0;865380
2022-01-20 11:17:00.301470;109680.0;109785.0;109560.0;109665.0;837672
2022-01-20 11:35:00.481000;109665.0;110030.0;109660.0;109855.0;885968
2022-01-20 11:52:00.311400;109855.0;109940.0;109615.0;109645.0;880226
2022-01-20 12:07:00.060670;109645.0;110125.0;109605.0;110035.0;906954
2022-01-20 12:33:00.167770;110035.0;110100.0;109805.0;109990.0;902829
2022-01-20 13:11:00.079070;109990.0;110175.0;109875.0;110065.0;879614
2022-01-20 13:50:00.332030;110070.0;110140.0;109910.0;110030.0;869200
2022-01-20 14:30:00.433930;110030.0;110435.0;109995.0;110405.0;946219
2022-01-20 15:13:00.248570;110410.0;110465.0;110310.0;110345.0;1062232
2022-01-20 15:51:00.006030;110345.0;110400.0;110190.0;110395.0;1053675
2022-01-20 16:28:00.205700;110395.0;110515.0;110280.0;110320.0;1076900
2022-01-20 17:04:00.131370;110320.0;110330.0;110005.0;110015.0;1091392
2022-01-20 17:36:00.405100;110015.0;110055.0;109660.0;109685.0;1095458
2022-01-20 18:31:00.259830;109685.0;109850.0;109595.0;109850.0;965423
2022-01-21 09:19:00.590300;109850.0;109850.0;108890.0;108950.0;744537
2022-01-21 09:45:00.592670;108945.0;109245.0;108930.0;109245.0;795898
2022-01-21 10:02:00.067170;109245.0;109355.0;108990.0;109185.0;827942
2022-01-21 10:14:00.455170;109185.0;109275.0;108900.0;109050.0;830474
2022-01-21 10:28:00.238970;109050.0;109440.0;108980.0;109285.0;881024
2022-01-21 10:47:00.101200;109285.0;109615.0;109270.0;109600.0;902575
2022-01-21 11:06:00.412200;109600.0;109900.0;109595.0;109695.0;913058
2022-01-21 11:24:00.065730;109690.0;109755.0;109535.0;109680.0;896862
2022-01-21 11:34:00.529670;109675.0;110160.0;109645.0;110150.0;962182
2022-01-21 11:47:00.118900;110150.0;110405.0;109945.0;110405.0;894547
2022-01-21 12:01:00.445430;110405.0;110430.0;109820.0;109860.0;902449
2022-01-21 12:14:00.523470;109860.0;110135.0;109575.0;109645.0;867936
2022-01-21 12:30:00.047600;109645.0;109870.0;109470.0;109715.0;823231
2022-01-21 12:44:00.313830;109710.0;110045.0;109650.0;109880.0;833029
2022-01-21 13:02:00.279970;109880.0;110125.0;109760.0;109805.0;823153
2022-01-21 13:22:00.442770;109805.0;110120.0;109740.0;110085.0;810452
2022-01-21 13:46:00.034830;110085.0;110160.0;109770.0;109895.0;859507
2022-01-21 14:09:00.098770;109895.0;109955.0;109720.0;109750.0;829722
2022-01-21 14:30:00.057900;109750.0;109890.0;109585.0;109815.0;857969
2022-01-21 14:53:00.016300;109815.0;109965.0;109610.0;109715.0;863167
2022-01-21 15:14:00.592970;109715.0;109795.0;109455.0;109655.0;863876
2022-01-21 15:35:00.225600;109655.0;109675.0;109250.0;109330.0;867356
2022-01-21 16:01:00.169530;109330.0;109655.0;109300.0;109560.0;855279
2022-01-21 16:31:00.328930;109560.0;109860.0;109535.0;109690.0;900513
2022-01-21 17:02:00.134870;109685.0;109915.0;109460.0;109550.0;928049
2022-01-21 17:28:00.554170;109550.0;109565.0;109170.0;109250.0;917589
2022-01-21 17:59:00.265430;109250.0;109645.0;109250.0;109465.0;819452
2022-01-25 09:16:00.370100;109465.0;109605.0;108080.0;108125.0;710428
2022-01-25 09:40:00.588230;108125.0;108155.0;107800.0;107825.0;794430
2022-01-25 10:02:00.325300;107825.0;108020.0;107720.0;107815.0;835247
2022-01-25 10:16:00.040930;107815.0;107985.0;107625.0;107925.0;836738
2022-01-25 10:28:00.156230;107925.0;108220.0;107840.0;108030.0;869580
2022-01-25 10:43:00.489470;108025.0;108325.0;107940.0;108275.0;868639
2022-01-25 10:58:00.337800;108275.0;108830.0;108100.0;108800.0;910018
2022-01-25 11:17:00.529200;108800.0;109080.0;108645.0;109070.0;923416
2022-01-25 11:33:00.193630;109075.0;109250.0;109050.0;109130.0;886096
2022-01-25 11:44:00.230630;109130.0;109315.0;108880.0;108935.0;885890
2022-01-25 11:55:00.116530;108935.0;108940.0;108520.0;108605.0;899790
2022-01-25 12:07:00.516170;108605.0;108770.0;108175.0;108290.0;832906
2022-01-25 12:20:00.298470;108290.0;108735.0;108155.0;108550.0;833989
2022-01-25 12:36:00.580170;108550.0;108835.0;108410.0;108645.0;816273
2022-01-25 12:52:00.007900;108645.0;109240.0;108505.0;109180.0;862078
2022-01-25 13:09:00.467070;109180.0;109215.0;108665.0;108735.0;833602
2022-01-25 13:30:00.571600;108735.0;109125.0;108645.0;109010.0;846983
2022-01-25 13:50:00.163770;109010.0;109050.0;108610.0;108975.0;849851
2022-01-25 14:05:00.479330;108975.0;109415.0;108845.0;109095.0;891424
2022-01-25 14:26:00.391270;109095.0;109640.0;109045.0;109610.0;884016
2022-01-25 14:48:00.116270;109610.0;109695.0;109200.0;109235.0;896373
2022-01-25 15:10:00.421000;109235.0;109645.0;109200.0;109490.0;874380
2022-01-25 15:33:00.286930;109490.0;109995.0;109475.0;109995.0;858871
2022-01-25 16:00:00.110130;109995.0;110380.0;109945.0;110305.0;939176
2022-01-25 16:32:00.274070;110305.0;110570.0;110265.0;110505.0;960527
2022-01-25 17:07:00.158770;110505.0;110645.0;110430.0;110445.0;995991
2022-01-25 17:40:00.012430;110450.0;110590.0;110265.0;110570.0;982882
2022-01-25 17:54:00.309070;110570.0;111340.0;110555.0;110845.0;922867
2022-01-31 09:09:00.163800;110845.0;112470.0;110700.0;111910.0;775632
2022-01-31 09:40:00.228700;111910.0;112135.0;111775.0;112080.0;702013
2022-01-31 10:04:00.256330;112080.0;112365.0;111975.0;112050.0;767263
2022-01-31 10:16:00.515670;112055.0;112070.0;111610.0;111765.0;797722
2022-01-31 10:30:00.301600;111765.0;112180.0;111575.0;112120.0;794490
2022-01-31 10:43:00.190730;112115.0;112515.0;111920.0;112375.0;836550
2022-01-31 11:02:00.093800;112380.0;112645.0;112270.0;112490.0;774540
2022-01-31 11:20:00.220230;112485.0;112520.0;112175.0;112320.0;791891
2022-01-31 11:35:00.028270;112315.0;112510.0;112155.0;112455.0;763622
2022-01-31 11:51:00.113570;112455.0;112615.0;112225.0;112345.0;796969
2022-01-31 12:07:00.186830;112345.0;112605.0;112175.0;112275.0;819494
2022-01-31 12:24:00.466400;112275.0;112500.0;112050.0;112100.0;805753
2022-01-31 12:48:00.092230;112100.0;112235.0;111820.0;111870.0;803277
2022-01-31 13:11:00.023670;111870.0;112320.0;111860.0;112150.0;825952
2022-01-31 13:38:00.085670;112150.0;112250.0;111900.0;112120.0;830672
2022-01-31 14:03:00.330370;112120.0;112650.0;112115.0;112300.0;892691
2022-01-31 14:43:00.266730;112305.0;112400.0;112190.0;112260.0;859462
2022-01-31 15:24:00.535000;112260.0;112485.0;112190.0;112380.0;841714
2022-01-31 15:49:00.062370;112380.0;112520.0;112075.0;112335.0;873244
2022-01-31 16:19:00.175300;112335.0;112735.0;112330.0;112610.0;803778
2022-01-31 17:01:00.051670;112610.0;112800.0;112485.0;112750.0;840516
2022-01-31 17:31:00.407970;112750.0;112985.0;112605.0;112825.0;850959
2022-01-31 18:14:00.259570;112825.0;113040.0;112535.0;112555.0;829360
2022-01-19 09:18:00.335400;112555.0;112675.0;107510.0;108035.0;798778
2022-01-19 09:43:00.013630;108035.0;108335.0;108020.0;108190.0;840502
2022-01-19 10:06:00.507970;108190.0;108475.0;108145.0;108465.0;877690
2022-01-19 10:21:00.495600;108465.0;108640.0;108260.0;108625.0;886032
2022-01-19 10:38:00.345730;108625.0;108965.0;108625.0;108885.0;930059
2022-01-19 10:59:00.331030;108885.0;109060.0;108805.0;108910.0;939685
2022-01-19 11:23:00.382530;108910.0;109085.0;108760.0;109085.0;951059
2022-01-19 11:33:00.500030;109085.0;109245.0;108910.0;109115.0;908944
2022-01-19 11:47:00.357230;109115.0;109230.0;108935.0;108980.0;905808
2022-01-19 12:03:00.068870;108980.0;109245.0;108860.0;109180.0;902089
2022-01-19 12:23:00.381170;109180.0;109315.0;109040.0;109185.0;914646
2022-01-19 12:46:00.070700;109185.0;109195.0;108820.0;108885.0;949097
2022-01-19 13:08:00.280300;108885.0;109150.0;108805.0;108940.0;917373
2022-01-19 13:37:00.025130;108940.0;109070.0;108815.0;108860.0;899046
2022-01-19 14:05:00.251400;108860.0;109215.0;108770.0;109100.0;920277
2022-01-19 14:44:00.263000;109100.0;109160.0;108910.0;108990.0;952069
2022-01-19 15:17:00.540700;108985.0;109135.0;108875.0;109055.0;985093
2022-01-19 15:59:00.113730;109055.0;109100.0;108860.0;109040.0;1021620
2022-01-19 16:31:00.452430;109040.0;109070.0;108690.0;108750.0;978909
2022-01-19 17:07:00.460430;108750.0;108960.0;108695.0;108895.0;1049339
2022-01-19 17:53:00.129470;108895.0;109020.0;108725.0;108750.0;991824
2022-01-18 09:12:00.286630;108750.0;108865.0;106155.0;106320.0;824208
2022-01-18 09:45:00.591230;106325.0;106645.0;106225.0;106645.0;816055
2022-01-18 10:07:00.499870;106645.0;106770.0;106490.0;106770.0;863330
2022-01-18 10:22:00.096400;106770.0;106945.0;106725.0;106895.0;875502
2022-01-18 10:40:00.071530;106895.0;107125.0;106745.0;107075.0;924911
2022-01-18 10:59:00.577570;107070.0;107085.0;106805.0;107000.0;904964
2022-01-18 11:19:00.269230;107000.0;107185.0;106995.0;107090.0;917195
2022-01-18 11:33:00.019830;107090.0;107140.0;106735.0;106785.0;908395
2022-01-18 11:43:00.090630;106790.0;107055.0;106565.0;107025.0;922869
2022-01-18 11:55:00.248900;107025.0;107190.0;106650.0;106890.0;966087
2022-01-18 12:11:00.019970;106890.0;107510.0;106805.0;107510.0;975622
2022-01-18 12:29:00.536970;107510.0;107515.0;107035.0;107380.0;958544
2022-01-18 12:54:00.528830;107380.0;107405.0;107100.0;107195.0;935695
2022-01-18 13:25:00.050770;107195.0;107360.0;107025.0;107145.0;993528
2022-01-18 13:48:00.301000;107145.0;107600.0;106990.0;107545.0;1041943
2022-01-18 14:10:00.156370;107545.0;107745.0;107185.0;107405.0;1047506
2022-01-18 14:33:00.508800;107405.0;107500.0;106835.0;106940.0;1002404
2022-01-18 14:54:00.275900;106940.0;107075.0;106420.0;106455.0;1016518
2022-01-18 15:20:00.432730;106455.0;106775.0;106385.0;106715.0;1021826
2022-01-18 15:51:00.134600;106715.0;107180.0;106595.0;107125.0;1059015
2022-01-18 16:25:00.324800;107125.0;107445.0;107010.0;107265.0;1017009
2022-01-18 17:05:00.014970;107265.0;107670.0;107245.0;107485.0;1175466
2022-01-18 17:45:00.078370;107485.0;107505.0;107060.0;107095.0;1199235
2022-01-24 09:05:00.037700;107095.0;109100.0;107085.0;109100.0;897210
2022-01-24 09:26:00.281670;109100.0;109235.0;108965.0;109130.0;706187
2022-01-24 09:54:00.036570;109130.0;109315.0;109105.0;109220.0;802623
2022-01-24 10:08:00.047000;109215.0;109350.0;109045.0;109085.0;804939
2022-01-24 10:22:00.073930;109085.0;109190.0;108950.0;109155.0;812181
2022-01-24 10:35:00.076500;109155.0;109295.0;108920.0;108935.0;841459
2022-01-24 10:46:00.486530;108935.0;108995.0;108445.0;108450.0;890473
2022-01-24 11:00:00.129600;108450.0;108480.0;108130.0;108190.0;936686
2022-01-24 11:15:00.383300;108190.0;108340.0;107975.0;108325.0;949298
2022-01-24 11:31:00.272470;108330.0;108415.0;108165.0;108240.0;892366
2022-01-24 11:41:00.172670;108245.0;108620.0;108195.0;108530.0;858505
2022-01-24 11:51:00.270470;108530.0;108590.0;107750.0;107750.0;865312
2022-01-24 12:04:00.270670;107750.0;107960.0;107655.0;107750.0;852689
2022-01-24 12:18:00.462000;107745.0;107845.0;107610.0;107750.0;814812
2022-01-24 12:33:00.082370;107750.0;108135.0;107705.0;107950.0;834518
2022-01-24 12:47:00.180770;107945.0;108235.0;107790.0;108005.0;824222
2022-01-24 13:01:00.257100;108010.0;108245.0;107765.0;107875.0;829035
2022-01-24 13:22:00.072870;107875.0;107945.0;107690.0;107825.0;753603
2022-01-24 13:37:00.477130;107825.0;107950.0;107540.0;107670.0;824822
2022-01-24 13:53:00.066670;107670.0;107710.0;107285.0;107415.0;840775
2022-01-24 14:11:00.598600;107410.0;107730.0;107405.0;107575.0;807881
2022-01-24 14:25:00.397570;107575.0;107640.0;107215.0;107235.0;829286
2022-01-24 14:40:00.066200;107230.0;107495.0;107135.0;107325.0;813150
2022-01-24 14:58:00.505330;107325.0;107710.0;107260.0;107640.0;788479
2022-01-24 15:18:00.160830;107640.0;108000.0;107575.0;107940.0;788090
2022-01-24 15:34:00.130570;107935.0;108015.0;107600.0;107885.0;797302
2022-01-24 15:53:00.200900;107885.0;107975.0;107720.0;107830.0;799683
2022-01-24 16:12:00.092600;107830.0;108010.0;107665.0;107840.0;830666
2022-01-24 16:28:00.344930;107840.0;107840.0;107415.0;107550.0;831494
2022-01-24 16:47:00.018100;107550.0;107870.0;107540.0;107835.0;864187
2022-01-24 17:10:00.221470;107830.0;108195.0;107795.0;108185.0;835363
2022-01-24 17:34:00.574200;108180.0;108380.0;108105.0;108370.0;877919
2022-01-24 18:01:00.317500;108370.0;108575.0;108260.0;108550.0;823645
2022-01-26 09:11:00.104570;108550.0;111870.0;108465.0;111705.0;763066
2022-01-26 09:29:00.332000;111705.0;112070.0;111480.0;112030.0;788556
2022-01-26 09:47:00.080070;112030.0;112230.0;111965.0;112000.0;800265
2022-01-26 10:04:00.383670;112000.0;112305.0;111850.0;112275.0;825119
2022-01-26 10:18:00.561570;112280.0;112745.0;112245.0;112675.0;884091
2022-01-26 10:33:00.258800;112675.0;112790.0;112320.0;112445.0;860461
2022-01-26 10:50:00.210230;112445.0;112710.0;112240.0;112335.0;883540
2022-01-26 11:05:00.279530;112330.0;112470.0;112135.0;112215.0;859903
2022-01-26 11:23:00.188970;112215.0;112395.0;112125.0;112300.0;879518
2022-01-26 11:35:00.339370;112300.0;112675.0;112210.0;112260.0;860529
2022-01-26 11:49:00.088600;112260.0;112790.0;112225.0;112720.0;802410
2022-01-26 12:04:00.252000;112720.0;112915.0;112525.0;112670.0;824911
2022-01-26 12:22:00.566700;112670.0;112690.0;112355.0;112620.0;838957
2022-01-26 12:40:00.271870;112620.0;112645.0;112285.0;112530.0;850907
2022-01-26 12:58:00.291200;112525.0;112915.0;112360.0;112835.0;826183
2022-01-26 13:25:00.073130;112835.0;112985.0;112630.0;112855.0;831662
2022-01-26 13:54:00.066630;112855.0;112900.0;112475.0;112615.0;876785
